;SymbolsA;EntrezsA;logFC;AveExpr;t;P.Value;adj.P.Val;B;logFC validation;SAL;CTL;DB13.SAL;DB14.SAL;DB15.SAL;DB16.SAL;C7.CTL;C8.CTL;C10.CTL;s.post;s.unscaled;t.ord;p.ord;df.res;s.res;s.prior;df.prior
17322997;Ercc4;50505;-0,481096712375554;6,4220147862027;-1,63154076826765;0,104061031139871;0,294291010206595;-4,7062741404255;-0,481096712375552;6,33732904272292;6,81842575509847;6,46990688766264;5,92144702494959;6,34274311298394;6,61521914529551;6,46803674134132;6,77060021199808;7,21664031195602;0,386078895296756;0,763762615825973;-1,69456575092859;0,133982921019206;7;0,371719691076736;0,386493171790642;237,986821705333
17466670;Dfna5;54722;-0,477611184813593;5,54059062158855;-1,63081071165833;0,104215148525962;0,294353918041561;-4,7073768150365;-0,477611184813592;5,4971060948903;5,97471727970389;5,47900680723666;5,35325648369315;5,73303295171511;5,42312813691627;5,86645569641902;5,6512434702459;6,40645267244675;0,383453350010755;0,763762615825973;-2,40757854024025;0,0469406419052487;7;0,259738081299066;0,386493171790642;237,986821705333
17338965;Trip10;106628;-0,482015652809061;8,06703964423214;-1,63076600899964;0,104224591330216;0,294353918041561;-4,70744431808825;-0,482015652809061;7,96851460364698;8,45053025645604;7,87908912055072;7,60460964562451;8,25435908804978;8,1360005603629;8,28851112501428;8,28486789186888;8,77821175248495;0,387000114926019;0,763762615825973;-1,56269895357951;0,162096428394442;7;0,403856821849593;0,386493171790642;237,986821705333
17393868;Mafb;16658;-0,490500424185789;5,43393159843709;-1,63067532992837;0,104243748101601;0,294353918041561;-4,70758124206486;-0,490500424185791;5,35221745659434;5,84271788078013;5,7352198196367;4,84070474649585;5,28155855901492;5,55138670122989;5,62621632373695;6,38621005260408;5,51572726599937;0,39383425662195;0,763762615825973;-1,08575701811839;0,313556225895118;7;0,591491278101105;0,386493171790642;237,986821705333
17226736;Mapkapk2;17164;-0,481772755264165;7,85090835356248;-1,63063577834368;0,104252104611795;0,294353918041561;-4,70764096200789;-0,481772755264163;7,71098876150804;8,1927615167722;7,47905935255688;7,54573259367092;8,06750953820326;7,7516535616011;7,89492829954611;7,92458139368484;8,75877485708564;0,386835989826182;0,763762615825973;-1,58363998793207;0,157292565935502;7;0,398315658968206;0,386493171790642;237,986821705333
17548102;Cycs;13063;-0,478863173999788;9,66939072099784;-1,62983916440903;0,104420528246585;0,294519757137582;-4,70884348831164;-0,478863173999786;9,63684221773617;10,115705391736;9,35990847697222;9,47210547036394;9,86326701207151;9,85208791153702;10,0218367789792;10,2259310675382;10,0993483286904;0,384687693695841;0,763762615825973;-1,97629557146309;0,0886646442696558;7;0,317249645399703;0,386493171790642;237,986821705333
17379503;Dnttip1;76233;-0,47976570085371;8,71113909359426;-1,62902548252775;0,104592784849268;0,294519757137582;-4,71007118674572;-0,47976570085371;8,57009330314995;9,04985900400366;8,39163983368299;8,11618055934605;8,97223194746435;8,80032087210642;8,92422587971605;9,04295526684195;9,18239586545299;0,385605235169568;0,763762615825973;-1,77399013133355;0,119338593700466;7;0,354094841449389;0,386493171790642;237,986821705333
17543781;Nap1l2;17954;-0,480236919208579;7,62599893518374;-1,62895882811591;0,104606905654961;0,294519757137582;-4,71017172962283;-0,480236919208577;7,5347642814024;8,01500120061097;7,25493042623288;7,24767939370071;7,77265350255904;7,86379380311694;7,86144489861235;8,12785415872542;8,05570454449516;0,385999764442194;0,763762615825973;-1,70477916567962;0,132008419007593;7;0,368832360576219;0,386493171790642;237,986821705333
17304273;Ccdc66;320234;-0,480141846880372;8,0190829629012;-1,62889781009665;0,10461983372039;0,294519757137582;-4,71026376692587;-0,480141846880371;7,92079777231994;8,40093961920031;7,74042843487852;7,57197868889862;8,3276925132039;8,04309145229871;8,38693885546868;8,51703409201694;8,2988459101153;0,385937804781127;0,763762615825973;-1,7150259372562;0,130055172359126;7;0,366556115207938;0,386493171790642;237,986821705333
17548777;Eif1;20918;-0,485689360472643;9,8732380313999;-1,62879362627357;0,104641910400723;0,294519757137582;-4,71042090613003;-0,485689360472643;9,85106083079266;10,3367501912653;9,38743510426454;9,59564749016382;10,2186903839642;10,2024703447781;9,95735623022576;10,2402451846347;10,8126491589355;0,390421865027388;0,763762615825973;-1,25634908849636;0,249292334847768;7;0,506162380453936;0,386493171790642;237,986821705333
17450718;Fam69a;67266;-0,478375052720664;7,68045089992972;-1,6287869092127;0,104643333881891;0,294519757137582;-4,71043103705494;-0,478375052720661;7,59251331385952;8,07088836658018;7,49951645186099;7,19462200684859;7,93176159006997;7,74415320665854;7,79779173254999;7,99903266101006;8,4158407061805;0,384543837462546;0,763762615825973;-2,01339822524528;0,0839439140836933;7;0,311085984195256;0,386493171790642;237,986821705333
17419423;Dnajc8;68598;-0,483303569946433;8,79428163820318;-1,62873732647398;0,104653841946464;0,294519757137582;-4,71050581835138;-0,483303569946427;8,76056137122084;9,24386494116727;8,40653550769684;8,51700539928118;9,00813413086374;9,1105704470416;9,24538371349533;9,32654826621712;9,15966284378936;0,388517474228533;0,763762615825973;-1,40005293033598;0,204225851866651;7;0,45197784923142;0,386493171790642;237,986821705333
17229742;Klhdc9//Pfdn2;68874;-0,478582326060883;5,60506206425777;-1,62867003712645;0,104668103919053;0,294519757137582;-4,71060730141523;-0,478582326060883;5,51292573000532;5,99150805606621;5,57880125318416;5,25254260936112;5,58444200734031;5,6359170501357;5,86081336471586;5,767534525622;6,34617627786075;0,384738061546831;0,763762615825973;-1,96196099609647;0,0905576595415282;7;0,319380127449092;0,386493171790642;237,986821705333
17399995;S100a11;20195;-0,482098939667559;6,84376962963751;-1,62856240264929;0,104690920267288;0,294519757137582;-4,71076962284894;-0,482098939667559;6,69271342319255;7,17481236286011;6,78566464393903;6,28354305713898;7,24187683792174;6,45976915377044;7,11461828886885;6,86286156075474;7,54695723895672;0,38759072416798;0,763762615825973;-1,49147610369846;0,179462926995337;7;0,423215416881528;0,386493171790642;237,986821705333
17416566;Magoh;17149;-0,478953468425118;7,21054411166244;-1,62826983055185;0,104752959757209;0,294547921542472;-4,71121079209102;-0,478953468425115;7,15321879702895;7,63217226545406;6,97045426708023;6,87119346569478;7,46284461313142;7,30838284220936;7,56128418926061;7,60538280373878;7,7298498033628;0,385131064052884;0,763762615825973;-1,86887296945033;0,103849581805888;7;0,335548377367823;0,386493171790642;237,986821705333
17254809;Rnf43;207742;-0,477713864281426;4,80681454515638;-1,62811689139261;0,104785401971161;0,294547921542472;-4,71144137810688;-0,477713864281424;4,77104380493153;5,24875766921295;4,70620726220011;4,58975982450424;5,07905906980521;4,70914906321654;5,00333827169633;5,11382760792321;5,62910712801931;0,384170370632822;0,763762615825973;-2,12389245479817;0,0713104392344062;7;0,294494322528818;0,386493171790642;237,986821705333
17392375;Snx5;69178;-0,476070261890171;7,18595159663436;-1,62755636877576;0,104904371427369;0,29476353196393;-4,71228629583051;-0,476070261890171;7,07109623272546;7,54716649461563;6,82331909152652;6,98995502728693;7,36015212636049;7,11095868572791;7,36818619698446;7,49274777200941;7,78056551485303;0,382980461310521;0,763762615825973;-2,66320566911715;0,0323165138579741;7;0,234049625288327;0,386493171790642;237,986821705333
17513389;Mphosph6;68533;-0,480229547857077;7,60748472420689;-1,62712320607861;0,104996382954103;0,294903252002382;-4,71293903967239;-0,480229547857072;7,54341156083093;8,023641108688;7,36459839834686;7,19790554507587;7,81302575637132;7,79811654352966;7,73409285974967;7,99156070387926;8,34526976243507;0,386429294490534;0,763762615825973;-1,6363461182702;0,14578045435629;7;0,384251269064526;0,386493171790642;237,986821705333
17381657;Rbm17;76938;-0,47826611805543;7,37693948271239;-1,62621291592981;0,105189954952447;0,29514186511816;-4,71431022566035;-0,478266118055429;7,33267011057454;7,81093622862997;7,05982092315184;7,27469185287492;7,60887111734895;7,38729654892246;7,67303654299167;7,74674496491768;8,01302717798056;0,385064792799562;0,763762615825973;-1,88117372042576;0,10198983027166;7;0,332875870378818;0,386493171790642;237,986821705333
17410424;Aimp1;13722;-0,481830921616675;8,31503050696077;-1,62615059696948;0,105203217412334;0,29514186511816;-4,71440407037775;-0,481830921616675;8,29155254007927;8,77338346169594;8,08613046860212;8,00491921731401;8,6644490082495;8,41071146615143;8,56947548969873;8,68490792724558;9,06576696814351;0,387949777941611;0,763762615825973;-1,45167652080695;0,189889803283379;7;0,434576680101739;0,386493171790642;237,986821705333
17497813;Irf7;54123;-0,48190697292149;6,47202848234154;-1,62589849579421;0,105256882153852;0,29514186511816;-4,71478366799013;-0,481906972921488;6,20320843386522;6,68511540678671;6,16728038073983;6,11112027575123;6,28166904008698;6,25276403888282;6,24915195134088;6,21581520907918;7,59037905994006;0,388071173666617;0,763762615825973;-1,43939569628922;0,193215859962347;7;0,438353636287977;0,386493171790642;237,986821705333
17308783;Gm10132//Gm3362//Rpl23a;100043755;-0,476759476091571;4,70644138274635;-1,62579332081895;0,105279277196497;0,29514186511816;-4,71494201665035;-0,476759476091569;4,53742336961028;5,01418284570185;4,29669565206259;4,60969552555236;4,19147951246474;5,05182278836143;5,05771419450907;5,14534708430586;4,83948725829063;0,383950822126567;0,763762615825973;-2,19567744862533;0,0641389610743077;7;0,284297077663722;0,386493171790642;237,986821705333
17221375;Eya1;14048;-0,481174242706085;6,07572930420382;-1,62572916639278;0,105292939548893;0,29514186511816;-4,71503860094197;-0,481174242706084;5,99062624097338;6,47180048367947;5,74788952292516;5,74143561613167;6,61850549220513;5,85467433263156;6,18376989604948;6,17890810255968;7,05272345242925;0,387521477438468;0,763762615825973;-1,49648347102336;0,178188530240404;7;0,420990261953589;0,386493171790642;237,986821705333
17303578;Psmd6;66413;-0,482332202829587;8,61910988580736;-1,62552863888346;0,10533565309573;0,295142966930342;-4,71534047047671;-0,482332202829586;8,63092442382643;9,11325662665602;8,26511773965563;8,32320153670363;8,96928139453521;8,96609702441125;8,91033622395974;9,12736278189183;9,30207087411648;0,388501979638997;0,763762615825973;-1,39868226556932;0,204619325608364;7;0,451511475988476;0,386493171790642;237,986821705333
17429880;Mtf1//1110065P20Rik;17764;-0,479156360515074;7,80939098609379;-1,62532309149126;0,105379450264073;0,295147102868131;-4,71564985906248;-0,479156360515075;7,71367795256283;8,19283431307791;7,45367071732295;7,51848063519951;8,14085926788149;7,74170118984739;8,02697405997787;8,1017679943652;8,44976088489065;0,385992756635804;0,763762615825973;-1,70212825873774;0,132518241856793;7;0,36857559780705;0,386493171790642;237,986821705333
17513560;Mthfsd;234814;-0,47542398377646;6,56785142705333;-1,62502197248346;0,105443637676066;0,295176762975207;-4,71610303238523;-0,475423983776461;6,46710648788938;6,94253047166584;6,49436241123447;6,23554677923667;6,627522828092;6,51099393299437;6,73746755399946;7,04433302747759;7,04579083352048;0,383057043402578;0,763762615825973;-2,61110752482816;0,0348571280628898;7;0,238395434245744;0,386493171790642;237,986821705333
17422704;Ccnl2;56036;-0,476514370289932;8,18026864333672;-1,62487634733171;0,105474690756268;0,295176762975207;-4,71632216358678;-0,47651437028993;8,0769849968196;8,55349936710953;7,98603708375683;7,78069474774209;8,22210110565005;8,31910705012941;8,38469367263594;8,47471169170583;8,8010927369868;0,383969995215543;0,763762615825973;-2,18758632809982;0,0649096478444635;7;0,285201893656349;0,386493171790642;237,986821705333
17237217;Gm5428;432502;-0,47598733916887;7,20120454143369;-1,624577409929;0,105538458987168;0,295236748085242;-4,71677193311248;-0,475987339168868;7,10371614079576;7,57970347996463;7,07865790971137;6,73288020159214;7,32515305042754;7,27817340145201;7,29903334148206;7,45466670503383;7,98541039337801;0,383615895300478;0,763762615825973;-2,32536671703681;0,0529740984307795;7;0,268006638707293;0,386493171790642;237,986821705333
17530669;Acy1;109652;-0,4773828684145;5,91422300785628;-1,62429772926392;0,105598147303009;0,295246596801569;-4,7171926564795;-0,4773828684145;5,83066720245183;6,30805007086633;5,57451577349896;5,649928727056;6,05781952586478;6,04040478338757;5,99011324208686;6,2487520428611;6,68528492765102;0,384806850998038;0,763762615825973;-1,93950950801591;0,0936025883923101;7;0,322267507170263;0,386493171790642;237,986821705333
17340500;Atp5g2;67942;-0,478084586592328;9,05802571695349;-1,62416421781953;0,105626650275296;0,295246596801569;-4,71739347266062;-0,478084586592326;9,00981872853067;9,487903315123;8,94042403580642;8,79047422603324;9,27941372452134;9,02896292776168;9,2495142133318;9,40800347203166;9,80619226000553;0,385404167987094;0,763762615825973;-1,80730932451579;0,113661754445391;7;0,346348934602467;0,386493171790642;237,986821705333
17416748;Txndc12;66073;-0,480710087711039;7,75061561486751;-1,62377788921371;0,105709161046418;0,295266728850038;-4,71797446332395;-0,480710087711039;7,65205621554486;8,1327663032559;7,45812753679843;7,42437090849866;8,07644848602754;7,64927793085482;7,93330206705332;8,03138265263547;8,43361419007891;0,387612894050151;0,763762615825973;-1,48468857462214;0,181203610364458;7;0,423925433044406;0,386493171790642;237,986821705333
17548023;Tpm4;326618;-0,479315920099387;6,28870144884401;-1,62354637998539;0,105758630657695;0,295266728850038;-4,71832255998007;-0,479315920099386;6,09703006839973;6,57634598849911;5,8038283607348;6,0491769575002;6,56779980196886;5,96731515339506;6,40149600284791;6,38658827454573;6,94095368810371;0,386543840558049;0,763762615825973;-1,61635948166109;0,150050281130926;7;0,388262549367256;0,386493171790642;237,986821705333
17515566;Vps26b//Thyn1;69091;-0,47919416199315;8,04716869537627;-1,62335720047808;0,105799068838927;0,295266728850038;-4,71860697376833;-0,47919416199315;7,95136251040546;8,43055667239861;7,68141311279577;7,81134119795159;8,15831493633451;8,15438079453999;8,08446847685716;8,39476467924068;8,812436861098;0,38649068367487;0,763762615825973;-1,62371262265562;0,148466001648743;7;0,386406082891165;0,386493171790642;237,986821705333
17342897;Srpk1;20815;-0,475813894956048;8,79828799642927;-1,6232987705977;0,105811561047593;0,295266728850038;-4,71869481111052;-0,475813894956048;8,65477329694498;9,13058719190102;8,42896575859839;8,47764962593657;8,92560617092387;8,78687163232108;9,06808595637422;9,02873707520527;9,29493854412358;0,38377816647042;0,763762615825973;-2,25705375342409;0,0585854001095009;7;0,276017629118741;0,386493171790642;237,986821705333
17357207;Tmem223;66836;-0,475912279182227;8,91349169318869;-1,62313985094969;0,105845543751806;0,295266728850038;-4,71893369857954;-0,475912279182227;8,79900602391507;9,2749183030973;8,63840537958101;8,63516891030124;9,15272928329518;8,76972052248286;9,04413688857008;9,19070135487367;9,58991666584815;0,383895103455631;0,763762615825973;-2,21236435551943;0,0625784869016239;7;0,281651365178043;0,386493171790642;237,986821705333
17545629;Phex;18675;0,477751817232829;4,79804965841802;1,62269247514158;0,105941255471003;0,29528999593583;-4,7196060696177;0,47775181723283;4,95643433610958;4,47868251887675;4,97863700051428;4,86709596500125;4,96921384056817;5,01079053835462;4,67387139148981;4,62469248858971;4,13748367655073;0,385485217476701;0,763762615825973;1,78981191620082;0,116609808455367;7;0,349491449920356;0,386493171790642;237,986821705333
17482739;Plk1;18817;-0,47677328108199;4,82739729103765;-1,62253400405909;0,105975175383256;0,29528999593583;-4,7198441958815;-0,476773281081989;4,66893966377278;5,14571294485476;4,65845635680931;4,3002118011539;4,7556773319849;4,96141316514299;5,07172993243549;5,1938886345543;5,1715202675745;0,384733235513066;0,763762615825973;-1,95579112530978;0,0913846166464773;7;0,319176597660831;0,386493171790642;237,986821705333
17407794;Lass2;76893;-0,477542766978282;4,71785203023848;-1,62248479472063;0,105985710149709;0,29528999593583;-4,71991813557348;-0,477542766978281;4,56006411931118;5,03760688628946;4,38829845173361;4,39704019901944;4,75836717109186;4,69655065539983;4,83498284786221;4,58114737046476;5,69669044054143;0,385365861473242;0,763762615825973;-1,81308710495914;0,11270411789128;7;0,344853950444287;0,386493171790642;237,986821705333
17474122;Tmem160;69094;-0,478859826239304;6,84463940805014;-1,62205564042124;0,106077619199062;0,29528999593583;-4,72056287021532;-0,478859826239306;6,67651766080936;7,15537748704866;6,55385525381481;6,35116178670835;6,91073568142084;6,89031792129342;7,38873511549469;7,27773070158768;6,79966664406361;0,38653093665854;0,763762615825973;-1,61669463937148;0,149977727721802;7;0,387812683196646;0,386493171790642;237,986821705333
17546040;Rab9;56382;-0,475371107465292;5,30777584438039;-1,62193315758959;0,106103862172985;0,29528999593583;-4,72074685020359;-0,475371107465292;5,25509223211422;5,73046333957951;5,1888892284693;5,12596550125283;5,30285272306286;5,40266147567189;5,47280550732026;5,74233956270388;5,97624494871438;0,383743854047796;0,763762615825973;-2,26871859102315;0,0575861988154871;7;0,274342919110407;0,386493171790642;237,986821705333
17256264;Igfbp4;16010;-0,477565773761327;6,09824453271877;-1,62185165416309;0,106121327835686;0,29528999593583;-4,72086926799662;-0,477565773761327;6,02215725096622;6,49972302472754;5,87544747845653;5,87467797059569;6,22525399119353;6,11324956361911;6,12157759502938;6,42142215624107;6,95616932291218;0,385534874283773;0,763762615825973;-1,77938144027023;0,118401953442674;7;0,35140322330199;0,386493171790642;237,986821705333
17229715;Ufc1;66155;-0,477176324376067;8,62966449434438;-1,62161249900471;0,106172590495836;0,29528999593583;-4,72122844330352;-0,477176324376064;8,56820313445171;9,04537945882777;8,2259049582735;8,42379157578485;8,86063287231617;8,7624831314323;8,79214071647734;9,04403513776246;9,29996252224351;0,385277287292079;0,763762615825973;-1,83017124279144;0,109917757748372;7;0,341372681445123;0,386493171790642;237,986821705333
17235522;Thop1;50492;-0,475535298056742;6,40515550637758;-1,6215190953551;0,106192616834967;0,29528999593583;-4,72136870756952;-0,475535298056741;6,23783626306617;6,71337156112291;6,0674672530872;5,96585324112824;6,47850753803341;6,43951702001583;6,62590496305578;6,63404765223834;6,88016206807461;0,383974421659072;0,763762615825973;-2,18149685260474;0,0654958140189649;7;0,285410385123726;0,386493171790642;237,986821705333
17359858;Dpcd//Fbxw4;226162;-0,475335906996946;9,40644364774193;-1,6202158408893;0,106472357396052;0,295852113816018;-4,72332498114787;-0,475335906996945;9,32854633220493;9,80388223920188;9,06712987540972;9,20191937783455;9,52376974108659;9,52136633448886;9,76981147659701;9,72795586990593;9,91387937110269;0,384122150248891;0,763762615825973;-2,12929685896205;0,0707436134275004;7;0,2922846525839;0,386493171790642;237,986821705333
17328132;Txndc11;106200;-0,475158787409609;7,20340883714903;-1,62015342475995;0,106485769608279;0,295852113816018;-4,72341863342658;-0,475158787409608;7,05325024809672;7,52840903550633;6,81829640265043;6,88428926825517;7,3223891398114;7,18802618166989;7,39299431942384;7,7418469550273;7,45038583206785;0,383993811441582;0,763762615825973;-2,17283019099724;0,066339244786885;7;0,286321909218397;0,386493171790642;237,986821705333
17238974;Fbxo5;67141;-0,474870614432416;5,21692360864485;-1,61988347231224;0,1065437935216;0,295852113816018;-4,72382364295958;-0,474870614432415;5,03842908275546;5,51329969718787;4,83372127071195;4,88538975195191;5,18716876859093;5,24743653976704;5,12897115198981;5,64128267240527;5,76964526716854;0,383824881435188;0,763762615825973;-2,23425236578379;0,0605895112437208;7;0,278281715718785;0,386493171790642;237,986821705333
17351919;Hdhd2;76987;-0,475897233874845;7,5622716239479;-1,61978737395829;0,106564455105512;0,295852113816018;-4,72396780335575;-0,475897233874844;7,43938779847774;7,91528503235258;7,27290244410213;7,25213580185125;7,74129540487906;7,49121754307853;8,00442930389312;8,09882893808495;7,64259685507969;0,384677490446918;0,763762615825973;-1,96674109932609;0,0899220301818303;7;0,316816352841452;0,386493171790642;237,986821705333
17313801;Ribc2;67747;-0,475943194648013;5,75890117099718;-1,61942081118315;0,10664329711506;0,295953185069808;-4,72451761983818;-0,475943194648013;5,7040333186522;6,17997651330022;5,72040647655732;5,64356583436501;5,98218793284445;5,46997303084203;5,90212055541088;6,53201932591947;6,1057896585703;0,384801723274339;0,763762615825973;-1,93494743962239;0,0942334596023797;7;0,322053150431424;0,386493171790642;237,986821705333
17428931;B4galt2;53418;-0,475219377853254;6,86664734333808;-1,61905260564817;0,106722539279275;0,296055285972023;-4,72506977789259;-0,475219377853253;6,74605543669645;7,2212748145497;6,88558078631294;6,41865994241344;6,72063692389047;6,95934409416893;6,80060963409668;7,26564952746275;7,59756528208967;0,384303893545999;0,763762615825973;-2,07037267916228;0,0771742808469398;7;0,300529574442678;0,386493171790642;237,986821705333
17547911;LOC100505027;100505027;0,495753241640562;5,87942753302075;1,61842803875701;0,106857060783218;0,296221273278679;-4,7260060927427;0,495753241640562;5,96937948508543;5,47362624344487;6,08051504940076;5,82122101762316;6,02069611597434;5,95508575734349;6,37252653135827;6,03574157030222;4,01261062867413;0,40106408395474;0,763762615825973;0,874446422104434;0,410870692078408;7;0,742290599404186;0,386493171790642;237,986821705333
17252070;Psmb6;19175;-0,475609899015631;8,02792252253995;-1,61838040965316;0,106867324859357;0,296221273278679;-4,72607748107222;-0,475609899015627;7,99383023742669;8,46944013644232;7,92069298554862;7,81143886250935;8,20947232731344;8,03371677433535;8,34816501745273;8,40291736431963;8,65723802755459;0,384779455260907;0,763762615825973;-1,93920741569615;0,093644235461527;7;0,321120643099294;0,386493171790642;237,986821705333
17506888;4933403G14Rik;74393;-0,477049648241096;6,74625896089617;-1,61816910832055;0,106912869794697;0,296229779081533;-4,72639416285941;-0,477049648241096;6,70319410557182;7,18024375381292;6,55523210712663;6,45371955642726;6,98184185290993;6,82198290582345;7,2153017281137;7,32199921277186;7,00343032055318;0,385994642618178;0,763762615825973;-1,69432675631226;0,134029457194698;7;0,368644716454477;0,386493171790642;237,986821705333
17383619;Sh3glb2;227700;-0,477573216482437;8,25317518324314;-1,61734414908709;0,107090833757875;0,296253890558794;-4,72763015983097;-0,477573216482435;8,17941273547002;8,65698595195245;7,97536052128634;7,89901122005876;8,49196383072812;8,35131536980685;8,3889567703953;8,67205689092608;8,90994419453598;0,38661537728815;0,763762615825973;-1,60024129079639;0,153578311459323;7;0,390747396658475;0,386493171790642;237,986821705333
17258527;Unk;217331;-0,474220064750423;7,71276284818216;-1,61701465145661;0,107161980446528;0,296253890558794;-4,72812365820344;-0,474220064750421;7,65393581204196;8,12815587679238;7,57095788595814;7,4979345973946;7,88675649824095;7,66009426657414;7,91741559618981;8,25409555533102;8,2129564788563;0,383979088665133;0,763762615825973;-2,17379026705804;0,0662452761866268;7;0,285630045195109;0,386493171790642;237,986821705333
17243117;Lsm7;66094;-0,477870497925105;8,40700642052565;-1,61691597220028;0,107183295068351;0,296253890558794;-4,72827143392762;-0,477870497925105;8,38176666097692;8,85963715890202;8,16575527963025;8,12853163497733;8,74043143030426;8,49234829899583;8,72341752800713;8,80016597382841;9,05532797487053;0,386958482652638;0,763762615825973;-1,55464415531018;0,163980002621637;7;0,402458240390452;0,386493171790642;237,986821705333
17351465;Tubb6;67951;-0,511642245151793;4,78635809324396;-1,61678248297438;0,107212133986406;0,296253890558794;-4,72847132480137;-0,511642245151792;4,78939216256153;5,30103440771332;4,65975109928305;3,91420662780215;6,03539932741973;4,5482115957412;4,38471084491419;4,66121016524117;6,85718221298461;0,41433956318192;0,763762615825973;-0,694708464169917;0,509632029763834;7;0,964284994794501;0,386493171790642;237,986821705333
17376649;Crls1;66586;-0,474743041676946;6,49463872754764;-1,61661562065426;0,10724819150084;0,296253890558794;-4,72872116688847;-0,474743041676945;6,36691486545692;6,84165790713386;6,45935652378543;5,94642857708486;6,53825043568941;6,52362392526799;6,66584194663647;6,93421302701765;6,92491874774747;0,384497428957295;0,763762615825973;-2,01113288593396;0,0842248979290289;7;0,30907184408409;0,386493171790642;237,986821705333
17484005;Pstk;214580;-0,475450131347563;7,95200762345982;-1,6165611615991;0,107259961726742;0,296253890558794;-4,72880270269394;-0,475450131347561;7,89985452333263;8,37530465468019;7,77332456774359;7,62258488229484;8,09768266432326;8,10582597896883;8,18278176689294;8,45565073662582;8,48748146052181;0,385083077731965;0,763762615825973;-1,86595243404527;0,104295949532335;7;0,333615335574755;0,386493171790642;237,986821705333
17362516;AI462493;107197;-0,474833182788663;9,19709353574959;-1,61656005043149;0,107260201893918;0,296253890558794;-4,72880436630018;-0,474833182788661;9,16822119341627;9,64305437620493;8,97341489906595;8,96426461144833;9,35699995946539;9,37820530368542;9,52255832046026;9,61280753021263;9,79379727794191;0,384583654660497;0,763762615825973;-1,98751531436835;0,0872101707939891;7;0,312803915360361;0,386493171790642;237,986821705333
17377199;Naa20;67877;-0,477106753818751;8,85931675851394;-1,61652515188397;0,107267745065489;0,296253890558794;-4,72885661477186;-0,477106753818751;8,83050592148868;9,30761267530743;8,56022761623255;8,66594464516495;9,01182081827149;9,08403060628574;9,05354858703996;9,46627639207382;9,40301304680852;0,386433440077315;0,763762615825973;-1,62508845789238;0,1481713085332;7;0,384397152278214;0,386493171790642;237,986821705333
17250225;Jmjd4;194952;-0,473577733534279;7,74510609936444;-1,61601447957802;0,107378173062545;0,296253890558794;-4,72962104333373;-0,473577733534277;7,57158141188423;8,04515914541851;7,53972380192246;7,28320251927199;7,82555502329177;7,63784430305071;7,73511534005113;8,102974705931;8,2973873902734;0,383696316514115;0,763762615825973;-2,27957821583952;0,0566714952162503;7;0,272005934667702;0,386493171790642;237,986821705333
17492478;Idh2;269951;-0,482863139269422;6,77958235418466;-1,61601042075285;0,107379051107375;0,296253890558794;-4,72962711806881;-0,482863139269423;6,71228173172563;7,19514487099505;6,36974492170197;6,45551581633267;7,23160428389163;6,79226190497624;6,70331484790111;6,84837005996492;8,03374970511912;0,391220406146935;0,763762615825973;-1,19896888991647;0,269547828878132;7;0,527299964545913;0,386493171790642;237,986821705333
17312939;Polr2f;69833;-0,476547529944972;8,94211772014834;-1,61589243147909;0,10740457820399;0,296253890558794;-4,72980370294058;-0,476547529944972;8,85937386623454;9,33592139617951;8,69358907365117;8,60887246672314;9,15469370521667;8,9803402193472;9,23333544737569;9,1441766889718;9,63025205219105;0,386131630630553;0,763762615825973;-1,66995185708353;0,138856603104868;7;0,373631836656821;0,386493171790642;237,986821705333
17277879;Tdp1;104884;-0,473151261609789;7,05320399400763;-1,61487937790065;0,107623952414242;0,296253890558794;-4,73131933851494;-0,473151261609787;6,90297040557744;7,37612166718723;6,96657451918957;6,67667708547317;7,05906775735371;6,9095622602933;7,31237289546679;7,35136696138502;7,46462514470987;0,383620243656385;0,763762615825973;-2,30963499059457;0,0542159415305907;7;0,268224383051297;0,386493171790642;237,986821705333
17380741;Rps21//Gm5963;66481;-0,477905249035933;9,40760835986593;-1,61469350761413;0,107664240890263;0,296253890558794;-4,73159731929953;-0,477905249035926;9,4083415106897;9,88624675972563;9,1659352005029;9,23560184871541;9,7643480433278;9,4674809502127;9,84582267912508;9,51474765653287;10,2981699435189;0,387519271064969;0,763762615825973;-1,48656769878372;0,180720174283441;7;0,420919176150485;0,386493171790642;237,986821705333
17240431;Smpd2;20598;-0,475556235451404;7,52485121512477;-1,61430030977955;0,107749508424535;0,296253890558794;-4,73218526849413;-0,475556235451403;7,43218727572212;7,90774351117352;7,35014063774689;7,10146567048479;7,77800793115426;7,49913486350255;7,51006303335833;7,89844432050215;8,31472317966009;0,385708450008096;0,763762615825973;-1,73920718385934;0,125553888514652;7;0,358007531311471;0,386493171790642;237,986821705333
17372462;Zfp804a;241514;-0,472525505807655;6,81794197488551;-1,61428684358504;0,107752429609801;0,296253890558794;-4,73220540203201;-0,472525505807654;6,73590683128842;7,20843233709607;6,76652929618489;6,51151136851451;6,79420981634746;6,87137684410679;7,33100271586141;7,27684299838197;7,01745129704484;0,383253519173996;0,763762615825973;-2,4826467946039;0,0420468214021012;7;0,249202228486537;0,386493171790642;237,986821705333
