;SymbolsA;EntrezsA;logFC;AveExpr;t;P.Value;adj.P.Val;B;logFC validation;SST;CTL;DB4.SST;DB5.SST;DB8ud.SST;C7.CTL;C8.CTL;C10.CTL;s.post;s.unscaled;t.ord;p.ord;df.res;s.res;s.prior;df.prior
17430799;Trnau1ap;71787;-0,784758878189137;7,74422988040494;-2,47421300564211;0,0140313608294454;0,0810118816540241;-3,38920796805363;-0,784758878189138;7,40671938812464;8,19147826631378;6,67078448616522;8,03429996083895;7,51507371736976;8,06206944333385;8,12437658203046;8,38798877357703;0,388458636806708;0,816496580927726;-2,13487329248962;0,0701634681173198;7;0,45020442886347;0,386493171790642;237,986821705333
17361304;Lrfn4;225875;-0,775625009912641;4,97300988589362;-2,47407029920228;0,0140368269132185;0,0810118816540241;-3,38954279493599;-0,775625009912641;4,63292374145291;5,40854875136555;4,72880686009384;5,06167038522337;4,10829397904152;5,45732011139451;5,39316676639961;5,37515937630254;0,383959483010588;0,816496580927726;-3,33657262047281;0,0124781298110864;7;0,284706152410657;0,386493171790642;237,986821705333
17546040;Rab9;56382;-0,775130174043334;5,30777584438039;-2,47388119785288;0,0140440729738622;0,0810118816540241;-3,38998644823752;-0,775130174043335;4,95533316553618;5,73046333957951;4,52077223466146;5,36173258541032;4,98349467653675;5,47280550732026;5,74233956270388;5,97624494871438;0,383743854047796;0,816496580927726;-3,46040170600646;0,0105418318106208;7;0,274342919110407;0,386493171790642;237,986821705333
17341498;Zfp13;22654;-0,777214570790263;7,24209242113306;-2,4735048626598;0,0140585034190989;0,0810281015246246;-3,39086927763633;-0,777214570790261;6,92494197027297;7,70215654106323;6,61333340000707;7,45530359917804;6,7061889116338;7,46595140519333;8,01635043468527;7,6241677833111;0,384834319073304;0,816496580927726;-2,94325951029173;0,0216128836230765;7;0,323413398043124;0,386493171790642;237,986821705333
17547795;Vdac3;22335;-0,78112865951533;10,3663859393536;-2,4728859848148;0,0140822627108733;0,0810915629343061;-3,39232080060221;-0,781128659515332;10,0090283549646;10,79015701448;9,47255491244975;10,592436540286;9,96209361215808;10,469359977588;10,5987825026723;11,3023285631796;0,386869158349019;0,816496580927726;-2,39505241400249;0,0478124761411698;7;0,399441496163179;0,386493171790642;237,986821705333
17386315;4930578N16Rik;75051;-0,77532757130586;7,19390078169458;-2,47213981999458;0,014110956070419;0,0810915629343061;-3,39407040516257;-0,775327571305861;6,83303883512518;7,60836640643104;6,31143801874145;7,30090222432746;6,88677626230663;7,55866271641156;7,76276091831358;7,50367558456799;0,384111957958523;0,816496580927726;-3,25403721510904;0,0139790656373686;7;0,291815490676105;0,386493171790642;237,986821705333
17470948;Gpr162;14788;-0,775273857441506;6,96556649336515;-2,4721083575126;0,014112167082669;0,0810915629343061;-3,39414416725774;-0,775273857441507;6,62947565873916;7,40474951618067;6,37010555965331;6,85931657793327;6,6590048386309;7,1062664664807;7,19931040598004;7,90867167608126;0,384090235340997;0,816496580927726;-3,26502728997823;0,0137684906989367;7;0,290813091743496;0,386493171790642;237,986821705333
17287414;Sfxn1;14057;-0,783407096323264;8,46060045957448;-2,47173106006056;0,0141266967073024;0,0810915629343061;-3,39502865136499;-0,783407096323264;8,06487397130381;8,84828106762708;7,43053362952386;8,83361873419861;7,93046955018897;8,6575930743295;8,9256754676764;8,96157466087534;0,38817889168338;0,816496580927726;-2,17233302303579;0,0663879583064946;7;0,441678975212028;0,386493171790642;237,986821705333
17289928;Ppap2a;19012;-0,778139202694964;7,03921678959527;-2,47145899275391;0,0141371821873477;0,0810915629343061;-3,39566636886659;-0,778139202694965;6,78236638615229;7,56050558884725;6,56303613982071;7,24789417593333;6,53616884270282;7,18168626673922;7,51086894569681;7,98896155410572;0,385611090664895;0,816496580927726;-2,68973678215725;0,0310975922531366;7;0,354317940718736;0,386493171790642;237,986821705333
17484005;Pstk;214580;-0,777056595604495;7,95200762345982;-2,47140457548237;0,0141392802592653;0,0810915629343061;-3,39579391329638;-0,777056595604494;7,5982480590757;8,37530465468019;7,03772885239749;8,07506425089477;7,68195107393483;8,18278176689294;8,45565073662582;8,48748146052181;0,385083077731965;0,816496580927726;-2,8526748586303;0,0245940760769198;7;0,333615335574755;0,386493171790642;237,986821705333
17289695;2810008M24Rik;75616;-0,778737864536822;6,36917225327243;-2,47098080513139;0,0141556282953018;0,0811084881021114;-3,39678706454795;-0,778737864536821;6,02858524228517;6,80732310682199;5,47665285695179;6,67392142332458;5,93518144657915;6,77759732258245;7,0176037033901;6,62676829449344;0,385982442182183;0,816496580927726;-2,59033686694333;0,0359271517759351;7;0,368197363795146;0,386493171790642;237,986821705333
17451437;Selplg;20345;-0,779921564875847;6,08816381117833;-2,47072534039506;0,014165491612901;0,0811084881021114;-3,3973856953953;-0,779921564875848;5,68884330311157;6,46876486798742;5,35755166374784;6,11792925299489;5,59104899259197;6,28321062425843;6,78378655457865;6,33929742512517;0,386609114761685;0,816496580927726;-2,44591648368528;0,0443721977541081;7;0,390530479286923;0,386493171790642;237,986821705333
17503043;Samd1;666704;-0,773024390564193;6,47412323049651;-2,46987819304978;0,0141982430661239;0,081170334800223;-3,39937039615674;-0,773024390564191;6,1492097043834;6,9222340949476;6,07995231461637;6,40633808542937;5,96133871310447;6,5441061857334;6,89084153929607;7,33175455981332;0,383321598801218;0,816496580927726;-3,74448815063606;0,00722013489832723;7;0,25284034017928;0,386493171790642;237,986821705333
17309457;Dzip1;66573;-0,7792992014155;7,54948973256989;-2,4695354310134;0,0142115136346666;0,081170334800223;-3,40017323695358;-0,7792992014155;7,20225001749281;7,98154921890831;6,5647559880765;7,94010498321213;7,1018890811898;7,8631985609617;8,12522138611711;7,95622770964613;0,386486740877222;0,816496580927726;-2,47093366716855;0,0427744316770734;7;0,386268038229814;0,386493171790642;237,986821705333
17331088;Gm19797;100503609;-0,777975973986696;7,95270439578656;-2,46925175697014;0,0142225048450088;0,081170334800223;-3,40083759774937;-0,777975973986698;7,65211052048034;8,43008649446704;7,28081457463221;8,23437877100622;7,44113821580258;8,3728658782556;8,42876608813272;8,48862751701278;0,385874822814839;0,816496580927726;-2,61600368933207;0,0346097523901253;7;0,364228111791907;0,386493171790642;237,986821705333
17524523;Eif3g;53356;-0,776157150648791;9,43129232042281;-2,46902849826192;0,0142311605136366;0,081170334800223;-3,40136041566344;-0,776157150648791;9,08878083624616;9,86493798689495;8,66051137712052;9,64115350590509;8,96467762571286;9,6823645055089;9,75520143736005;10,1572480178159;0,38500750004311;0,816496580927726;-2,87581030656405;0,0237935874103114;7;0,330548397952841;0,386493171790642;237,986821705333
17322774;Pmm2;54128;-0,784847509639151;7,86639524870525;-2,46894270275982;0,0142344880213182;0,081170334800223;-3,4015613160416;-0,78484750963915;7,52742941896383;8,31227692860298;6,71707435919203;8,26632798827347;7,598885909426;8,11848858941041;8,30503428144711;8,51330791495143;0,389331822557293;0,816496580927726;-2,01995497693589;0,083135849126145;7;0,475870983873676;0,386493171790642;237,986821705333
17368292;Sdccag3;68112;-0,779477570307046;6,52199243867382;-2,46863746340362;0,0142463320777304;0,0811715031945194;-3,40227601655367;-0,779477570307047;6,21472663868039;6,99420420898744;5,78115845875075;6,38333588934107;6,47968556794936;6,67666666228174;6,72266206415962;7,58328390052097;0,386715818240114;0,816496580927726;-2,42170358057293;0,0459770397783472;7;0,394210573191817;0,386493171790642;237,986821705333
17333186;Qk//B930003M22Rik;19317;-0,774878415204954;5,67171804344956;-2,46769075043257;0,0142831225869652;0,0812234130871458;-3,40449215697873;-0,774878415204954;5,42090570658426;6,19578412178921;4,92846695148679;5,65614695533363;5,67810321293235;6,05234988501473;6,03921936123076;6,49578311912213;0,384581562664589;0,816496580927726;-3,03481363728207;0,0189852448827735;7;0,312713885727838;0,386493171790642;237,986821705333
17421187;Pramef8;242736;-0,772364840816183;7,33006929816188;-2,46758044994681;0,0142874144888425;0,0812234130871458;-3,40475030453897;-0,772364840816183;6,96097648746345;7,73334132827963;6,52027579914159;7,3410186137783;7,02163504947046;7,70566703083131;7,80486519322421;7,68949176078339;0,38335118016241;0,816496580927726;-3,71828152641792;0,00747294594175415;7;0,254405125301015;0,386493171790642;237,986821705333
17299414;Gm6498;624367;0,773310017750532;5,36644632826402;2,46704007319798;0,0143084576319534;0,0812234130871458;-3,40601484537154;0,77331001775053;5,77503108260787;5,00172106485734;5,51945918155307;5,59836398559896;6,20727008067157;5,02697978334414;5,06428015956494;4,91390325166293;0,383904375338332;0,816496580927726;3,35742610968297;0,0121269296303115;7;0,282093320089518;0,386493171790642;237,986821705333
17459947;Mrpl53//Ccdc142;68499;-0,774579745026326;8,50463769535927;-2,46659066632194;0,0143259792076995;0,0812234130871458;-3,40706630634011;-0,774579745026326;8,24656750996242;9,02114725498875;7,83831362724164;8,70410697936329;8,19728192328234;8,79564959046995;8,98060904364432;9,28718313085198;0,384604783905794;0,816496580927726;-3,02399392663535;0,0192773041507305;7;0,313711797450707;0,386493171790642;237,986821705333
17291260;Scgn;214189;-0,779523253689574;9,06736903644143;-2,46638759597101;0,0143339028043457;0,0812234130871458;-3,40754136298308;-0,779523253689574;8,71653858007963;9,4960618337692;7,97111147263398;9,40603695256813;8,77246731503677;9,32883134777347;9,50817369639981;9,65118045713432;0,387091270101414;0,816496580927726;-2,34630264939315;0,051366227729911;7;0,406902795482808;0,386493171790642;237,986821705333
17297801;Anxa11//Gm2274//Gm2260;11744;-0,790621756518573;6,97894169057044;-2,4662726785454;0,0143383884873965;0,0812234130871458;-3,4078101808733;-0,790621756518574;6,63310659030483;7,4237283468234;6,32721361112492;7,3078131407409;6,26429301904866;6,84736983865903;7,09976193564068;8,3240532661705;0,392620795717462;0,816496580927726;-1,7212880073824;0,12887501544055;7;0,562549635711029;0,386493171790642;237,986821705333
17476456;Hspb6;243912;-0,775054699703931;7,74853418323221;-2,46565902330589;0,0143623629808806;0,0812234130871458;-3,40924545806021;-0,775054699703934;7,42140843531798;8,19646313502191;7,01176363229638;8,04047373303109;7,21198794062646;8,15733300474204;8,2019800070717;8,23007639325199;0,384986025860792;0,816496580927726;-2,87936071785077;0,0236731940994504;7;0,329671882590271;0,386493171790642;237,986821705333
17507258;Ctxn1;330695;-0,781080790083634;6,62856328307391;-2,46552686047198;0,0143675310172698;0,0812234130871458;-3,40955452907685;-0,781080790083638;6,30463244901345;7,08571323909709;5,8283195569502;6,88330260818758;6,20227518190258;6,59842286450285;7,00305752968825;7,65565932310018;0,388000109483412;0,816496580927726;-2,19335654778755;0,0643590823841997;7;0,436146459070857;0,386493171790642;237,986821705333
17466195;Mrps33;14548;-0,774012103993739;8,18342885782156;-2,4647744729309;0,0143969834945397;0,0812234130871458;-3,41131373434098;-0,774012103993736;7,8416537577193;8,61566586171304;7,30216786879349;8,37348988838921;7,84930351597521;8,46796881072094;8,62747051205675;8,75155826236143;0,384606123266971;0,816496580927726;-3,02122443044986;0,0193528260485362;7;0,313769260306224;0,386493171790642;237,986821705333
17363429;Aldh1a7;26358;-0,803655406659202;4,93437894564114;-2,46467989126883;0,0144006897154743;0,0812234130871458;-3,41153484566024;-0,803655406659202;4,77567320483955;5,57932861149876;4,3895955491635;4,87681491864642;5,06060914670874;4,6955884095538;5,23004223009472;6,81235519484774;0,399351185993273;0,816496580927726;-1,38779839499302;0,207767736672974;7;0,709233301625867;0,386493171790642;237,986821705333
17212882;Hspe1;15528;-0,779356302985711;8,49098702765645;-2,46467350171902;0,0144009401231119;0,0812234130871458;-3,41154978274492;-0,779356302985711;8,13319115163977;8,91254745462549;7,66108087379973;8,86181815189634;7,87667442922325;8,72456323512527;9,11809707557724;8,89498205317395;0,387277517449156;0,816496580927726;-2,31084038007082;0,0541197505102599;7;0,413058661818609;0,386493171790642;237,986821705333
17398399;4930579G24Rik;75939;-0,777144541605957;6,62635575498144;-2,46459662613846;0,0144039531942237;0,0812234130871458;-3,4117294947218;-0,777144541605957;6,29043676670454;7,0675813083105;5,93737717109743;6,89213493184532;6,04179819717089;6,85497703023367;6,88689391534152;7,46087297935631;0,386190495258916;0,816496580927726;-2,53304331718249;0,0390588917093753;7;0,375755039483713;0,386493171790642;237,986821705333
17507128;2400009B08Rik;100503924;-0,779054994659773;5,56270578499158;-2,46434545330956;0,0144138015935303;0,0812234130871458;-3,41231662409687;-0,779054994659772;5,1055753943867;5,88463038904648;5,20060545192483;5,70942554379505;4,40669518744023;5,53886064773033;6,03990239571148;6,07512812369762;0,387179325025298;0,816496580927726;-2,32817695561219;0,052755328129755;7;0,409824350739985;0,386493171790642;237,986821705333
17417530;Mutyh;70603;-0,776126076285371;5,03672714738022;-2,46396747351535;0,0144286333112751;0,0812234130871458;-3,41320006410965;-0,776126076285371;4,81915286013053;5,5952789364159;4,77069873905746;5,24226975488619;4,44449008644794;5,261873753263;5,4052252288857;6,11873782709901;0,385782865115351;0,816496580927726;-2,63455951266739;0,0336886760133541;7;0,360802793375271;0,386493171790642;237,986821705333
17547931;Set//Gm7085;56086;-0,785218251809888;8,1984336786244;-2,4639290500211;0,0144301417859153;0,0812234130871458;-3,41328986289744;-0,785218251809887;7,7921664734282;8,57738472523809;7,1239958302739;8,69135014436835;7,56115344564236;8,33354914305814;8,78466263791593;8,61394239474019;0,390308327595307;0,816496580927726;-1,91157620982482;0,0975311554819649;7;0,503088509829991;0,386493171790642;237,986821705333
17431502;Lypla2;26394;-0,777271838557509;9,01337586379745;-2,46352617548942;0,0144459667348394;0,0812469129102983;-3,41423133288094;-0,777271838557512;8,689757699973;9,46702953853051;8,12387204621288;9,37097319651511;8,57442785719101;9,27729948047342;9,5296349648343;9,59415417028381;0,386421588462033;0,816496580927726;-2,47919115567515;0,042260147550509;7;0,383979950788094;0,386493171790642;237,986821705333
17214588;Inha;16322;-0,771500835312423;6,88734507686559;-2,46253765716611;0,0144848610879252;0,0813088047533185;-3,41654076315741;-0,771500835312424;6,616613887966;7,38811472327842;6,48434141591579;6,9454439229584;6,4200563250238;7,27219263925123;7,07360311000001;7,81854842058403;0,383706494222955;0,816496580927726;-3,46739140179157;0,01044264612784;7;0,272507940936521;0,386493171790642;237,986821705333
17428545;Uqcrh;66576;-0,770472202885247;7,25306559414731;-2,46249642050831;0,0144864856068958;0,0813088047533185;-3,41663708334558;-0,770472202885249;6,97248916218254;7,74296136506779;6,74257602025419;7,32910251608511;6,84578895020832;7,7288986787864;7,66685923429631;7,83312618212066;0,383201320080985;0,816496580927726;-3,83003514592604;0,0064575090781429;7;0,246376819815144;0,386493171790642;237,986821705333
17413573;Grhpr;76238;-0,774588995055758;7,70841278590489;-2,46235779744596;0,0144919478503549;0,0813088047533185;-3,41696086652424;-0,774588995055758;7,34662409312423;8,12121308817998;7,00386830073046;7,93304789526995;7,10295608337227;7,993946195767;8,22244044938051;8,14725261939244;0,385270532217089;0,816496580927726;-2,78117233386845;0,0272522329788536;7;0,341105758740004;0,386493171790642;237,986821705333
17349174;Polr2d;69241;-0,779729374635456;8,17322789952306;-2,46175191808361;0,0145158431119849;0,081377403426835;-3,41837582132597;-0,779729374635457;7,85520746019129;8,63493683482674;7,59568577355156;8,49837811591293;7,47155849110937;8,57702678261793;8,54558038729516;8,78220333456714;0,387922741379056;0,816496580927726;-2,20175443446298;0,0635661848810001;7;0,433731181693325;0,386493171790642;237,986821705333
17316345;0610007N19Rik;100616095;-0,775906349245761;5,73104900683092;-2,46121736627079;0,014536954305067;0,0814163750647898;-3,4196239249129;-0,775906349245762;5,3460984502197;6,12200479946546;4,72999279104255;5,96389476320026;5,34440779641629;5,89097518224244;6,08138749797902;6,39365171817491;0,38610458992445;0,816496580927726;-2,55006255654358;0,0381001301009712;7;0,37265255296598;0,386493171790642;237,986821705333
17386757;Prkra;23992;-0,781368687494478;5,63617221148761;-2,46098490902483;0,0145461432937666;0,0814163750647898;-3,42016659966153;-0,781368687494479;5,31287128796698;6,09423997546146;4,47183936728151;5,90016909064564;5,56660540597379;5,85490486018492;6,18661536909413;6,24119969710533;0,388859472142819;0,816496580927726;-2,07067803651252;0,0771394987356738;7;0,462156489710297;0,386493171790642;237,986821705333
17428509;Faah;14073;-0,774724742551808;7,98416780138957;-2,46047317535586;0,0145663901832098;0,0814420995288151;-3,42136107756594;-0,774724742551807;7,62674438558145;8,40146912813326;7,06657508589521;8,25229586885869;7,56136220199045;8,31476799877365;8,43161825322856;8,45802113239755;0,385633204492572;0,816496580927726;-2,67159062260566;0,0319259862878523;7;0,355159262482764;0,386493171790642;237,986821705333
17242025;Prmt2//Mir678;15468;-0,77444365526818;8,1595155032945;-2,46027859821159;0,014574095241176;0,0814420995288151;-3,42181519348202;-0,774443655268183;7,87896392473418;8,65340758000236;7,30301248329658;8,444850374225;7,88902891668095;8,50086914108045;8,6206863787558;8,83866722017083;0,385523775909336;0,816496580927726;-2,70244596679121;0,0305307860386449;7;0,350976821230462;0,386493171790642;237,986821705333
17242924;Uqcr11;66594;-0,771230678874206;8,20170290671098;-2,45917678547219;0,0146177941472431;0,0815333125288859;-3,42438602697495;-0,771230678874206;7,85123427287652;8,62246495175073;7,41563856751262;8,28423400286908;7,85383024824786;8,4220595192812;8,55846461869691;8,88687071727407;0,384096346464848;0,816496580927726;-3,24484929790412;0,0141577581741148;7;0,291095435224415;0,386493171790642;237,986821705333
17353444;Nme5;75533;-0,773584155972063;6,94078764035719;-2,45913002786791;0,0146196511647127;0,0815333125288859;-3,42449510117728;-0,773584155972064;6,68615941818687;7,45974357415894;6,18076618257679;6,93914641343295;6,93856565855088;7,21412881679138;7,5593749581881;7,60572694749733;0,385275775123618;0,816496580927726;-2,77587837390159;0,0274606819953806;7;0,341312946750226;0,386493171790642;237,986821705333
17471561;1700101I11Rik;100504641;-0,771415319417375;5,47516434181449;-2,45898302266872;0,0146254909626665;0,0815333125288859;-3,42483801597794;-0,771415319417374;5,04069349142309;5,81210881084046;4,86327850076189;5,51544818672649;4,74335378678089;6,0252802020649;5,72497594146631;5,68607028899017;0,384218576321834;0,816496580927726;-3,18445532692873;0,015394912397126;7;0,296687144008561;0,386493171790642;237,986821705333
17266372;Snord42b;100529077;-0,774790033095054;7,0344756033459;-2,4583618382886;0,0146501904309784;0,0816057732153699;-3,42628681983566;-0,774790033095056;6,59726296478139;7,37205299787645;6,01936277578767;6,97678311277039;6,79564300578611;7,11917098730413;7,14754517499343;7,84944283133178;0,38599692879185;0,816496580927726;-2,5734928516937;0,0368198994188661;7;0,36872848464062;0,386493171790642;237,986821705333
17292541;9430083A17Rik;77428;-0,768875008856052;5,46476711379293;-2,45791739788558;0,0146678849203046;0,0816391296362365;-3,42732318582405;-0,768875008856052;5,05618521237407;5,82506022123012;4,95757181035238;5,32061192269168;4,89037190407816;5,62082419432959;5,95006724389241;5,90428922546838;0,383119353257229;0,816496580927726;-3,89324329941146;0,00595045873460489;7;0,241874358065412;0,386493171790642;237,986821705333
17533937;Gm2799;100040482;-0,790367324505299;5,7874928478659;-2,45757653056456;0,0146814686987473;0,0816495715351388;-3,42811791481226;-0,790367324505298;5,28684807068648;6,07721539519178;4,52822280385574;6,45807285837244;4,87424854983124;6,0979764032141;6,29051263397582;5,84315714838541;0,393883289152743;0,816496580927726;-1,63338622123313;0,146405545733357;7;0,592632847406148;0,386493171790642;237,986821705333
17436210;Bre//Mrpl33;107976;-0,770822977663916;7,75502179651532;-2,45667342491425;0,0147175119810627;0,0817736805065698;-3,43022299082421;-0,770822977663915;7,42498099596988;8,19580397363379;7,02541797533954;7,96203807925822;7,28748693331188;8,06562535644135;8,21773246084643;8,30405410361359;0,384284487742861;0,816496580927726;-3,15044370912885;0,0161420677363828;7;0,299659849788499;0,386493171790642;237,986821705333
17548654;Rpl35;66489;-0,774187685819971;10,5565615560568;-2,45643011858735;0,0147272358354247;0,0817736805065698;-3,43078999509317;-0,774187685819973;10,2364187596585;11,0106064454784;9,83560172556031;10,7802755211403;10,0933790322748;10,888999785629;10,8618828496048;11,2809367012015;0,386000151409891;0,816496580927726;-2,57066912864747;0,0369717961581083;7;0,368846533821102;0,386493171790642;237,986821705333
17547557;Gm20091;100504157;-0,769190101439116;7,2709486355181;-2,45577885440242;0,0147532919618816;0,0818531886572493;-3,43230744709166;-0,769190101439116;6,87182815070312;7,64101825214224;6,50318819461706;7,39366936503395;6,71862689245836;7,58600988886478;7,58051760644877;7,75652726111316;0,383610124410804;0,816496580927726;-3,5188660239874;0,00974249435936802;7;0,267717391182526;0,386493171790642;237,986821705333
17506400;Ctu2;66965;-0,776887244977038;7,62640430443537;-2,45291012800027;0,0148685527401498;0,0823515998145075;-3,4389870555376;-0,77688724497704;7,36985719742996;8,146744442407;6,84317141108159;7,87340958787659;7,3929905933317;7,87764300487836;8,03677422115269;8,52581610118994;0,387901969205397;0,816496580927726;-2,19702493808606;0,064011508946507;7;0,433080504659205;0,386493171790642;237,986821705333
17224476;Abcb6;74104;-0,771010332767466;7,47630560881588;-2,452587866547;0,0148815504297756;0,0823515998145075;-3,43973695286358;-0,771010332767466;7,04262593106631;7,81363626383378;6,49539125455187;7,59723914163386;7,03524739701321;7,87705897384995;7,89514478683867;7,66870503081272;0,385018193935837;0,816496580927726;-2,85298027406629;0,0245833258287679;7;0,330984044800632;0,386493171790642;237,986821705333
17431216;Catsper4;329954;-0,766342068854728;4,49884100130875;-2,45236777973446;0,0148904329230681;0,0823515998145075;-3,44024903758867;-0,766342068854727;4,22503042251474;4,99137249136947;4,18540493175266;3,95666890152341;4,53301743426815;4,79521882893777;4,87578574838841;5,30311289678223;0,382721354569043;0,816496580927726;-4,29133524073962;0,00360476911272038;7;0,218713632449672;0,386493171790642;237,986821705333
17262032;Thg1l;66628;-0,769400079692625;4,90578986041734;-2,45236367865862;0,014890598483163;0,0823515998145075;-3,44025857931008;-0,769400079692625;4,59067902620091;5,36007910589354;4,34386528699003;5,03924382297844;4,38892796863427;5,44245670914875;5,20432184243581;5,43345876609605;0,384249208162815;0,816496580927726;-3,16137650926952;0,0158977641007245;7;0,298072310871177;0,386493171790642;237,986821705333
17334262;Pgp;67078;-0,779467562801186;8,73139227287927;-2,45207719350889;0,0149021679044893;0,0823515998145075;-3,44092508918472;-0,779467562801189;8,32451123545458;9,10397879825577;7,71180290593036;9,15310408283114;8,10862671760224;8,85352861088642;9,27149691578712;9,18691086809377;0,389322531315079;0,816496580927726;-2,00723112310695;0,0847110364191034;7;0,47560487129114;0,386493171790642;237,986821705333
17341671;Prss22;70835;0,775842917965543;4,56309646541725;2,45077409665527;0,0149548928047303;0,082543785332317;-3,4439558198641;0,775842917965544;5,0137359269691;4,23789300900355;5,82980624985003;4,4763708395615;4,73503069149576;4,26905703889991;4,26236826595031;4,18225372216044;0,387718164673194;0,816496580927726;2,22385030007454;0,0615266705235486;7;0,427281294407242;0,386493171790642;237,986821705333
17348957;Zfp35;22694;-0,767281835598626;6,80148267353345;-2,45062516852515;0,0149609291360535;0,082543785332317;-3,44430209802468;-0,767281835598625;6,49021270002363;7,25749453562226;6,37645741773371;6,99734316542341;6,09683751691378;7,30776056843928;7,27438547892689;7,19033755950061;0,383463168962266;0,816496580927726;-3,61092349996208;0,00861358428018612;7;0,260244918805732;0,386493171790642;237,986821705333
17328333;LOC100504755;100504755;0,775852755751152;5,16159202143749;2,45009605502255;0,0149823925503396;0,082543785332317;-3,44553219710432;0,775852755751152;5,61714695845761;4,84129420270646;5,62459081493193;5,15367142358271;6,07317863685821;4,82850908873524;5,0546647001546;4,64070881922955;0,387830379798113;0,816496580927726;2,20555681254001;0,0632104209233046;7;0,430830744489841;0,386493171790642;237,986821705333
17329167;Clcn2;12724;-0,769383855408279;7,10793853841377;-2,44989037900335;0,0149907431324737;0,082543785332317;-3,44601029078249;-0,76938385540828;6,82295520112353;7,59233905653181;6,67138367235444;6,83819054130415;6,95929138971199;7,52305560558062;7,23712431728824;8,01683724672656;0,384629018146567;0,816496580927726;-2,99380185784713;0,0201177871701525;7;0,314749931954546;0,386493171790642;237,986821705333
17273003;2410002I01Rik;78777;-0,76997183210254;7,40435281809185;-2,44975787571166;0,0149961250381482;0,082543785332317;-3,44631827432861;-0,769971832102541;7,15816045366711;7,92813228576965;7,07977565260251;7,48172612546825;6,91297958293056;7,57478089074711;7,74065726808036;8,46895869848147;0,384943778253849;0,816496580927726;-2,87557744247659;0,023801506283383;7;0,327940760194375;0,386493171790642;237,986821705333
17399474;Pmvk;68603;-0,770277411687307;8,3842216428441;-2,44865637905091;0,0150409310200663;0,0826102107886798;-3,44887792109643;-0,770277411687305;8,08815067393002;8,85842808561733;7,67947393426723;8,69147134662544;7,8935067408974;8,89693573011765;8,78675921872234;8,89158930801199;0,385269782066552;0,816496580927726;-2,76593199391782;0,0278568549998609;7;0,341076104397109;0,386493171790642;237,986821705333
17231669;Epm2a;13853;-0,77698637681626;6,19873216391983;-2,44864437744521;0,0150414198664502;0,0826102107886798;-3,44890580427895;-0,77698637681626;5,77660574615401;6,55359212297027;5,06470178698558;6,43579087508716;5,82932457638927;6,50990711357425;6,90676291444601;6,24410634089053;0,388627311059235;0,816496580927726;-2,09020729612591;0,0749470838435413;7;0,455270671914028;0,386493171790642;237,986821705333
17313801;Ribc2;67747;-0,768993548146123;5,75890117099718;-2,44754856140217;0,0150861137476906;0,0826102107886798;-3,45145115265399;-0,768993548146124;5,41098296515409;6,17997651330022;4,99849162755619;5,87029344500097;5,36416382290512;5,90212055541088;6,53201932591947;6,1057896585703;0,384801723274339;0,816496580927726;-2,92442692444871;0,0221996588850428;7;0,322053150431424;0,386493171790642;237,986821705333
17289207;Ap3b1;11774;-0,768794167126517;7,88727384357721;-2,44731343766883;0,0150957188090512;0,0826102107886798;-3,45199715410006;-0,768794167126515;7,54245399000735;8,31124815713386;7,10039043061;7,99585913484331;7,53111240456872;8,2130149462225;8,48084963424595;8,23987989093313;0,384738913639465;0,816496580927726;-2,94780651729283;0,0214736832320289;7;0,319416049805291;0,386493171790642;237,986821705333
17221436;Gm106;226866;-0,763834012068789;6,57426216444051;-2,44730520291046;0,0150960553061231;0,0826102107886798;-3,45201627585092;-0,763834012068789;6,21281420521916;6,97664821728795;6,0745637638178;6,54994477945982;6,01393407237986;6,99958127027524;7,08972579469047;6,84063758689815;0,382257916896987;0,816496580927726;-4,97016276817454;0,00161887798157243;7;0,188223571844772;0,386493171790642;237,986821705333
17247962;Pnpt1//LOC100505160;71701;-0,769165107640671;8,01467515002114;-2,44720213334341;0,0151002676018674;0,0826102107886798;-3,45225560624573;-0,76916510764067;7,71751527594777;8,48668038358844;7,23265542728264;8,06398135271624;7,85590904784444;8,19742522222655;8,41854999764483;8,84406593089395;0,384942056073338;0,816496580927726;-2,87318453188383;0,0238830417643255;7;0,32787000291228;0,386493171790642;237,986821705333
17475975;Ech1;51798;-0,769221439667475;7,98020034559558;-2,44701271685321;0,0151080114803254;0,0826102107886798;-3,45269541160312;-0,769221439667475;7,69679945208569;8,46602089175316;7,47078786800367;8,11510422546426;7,50450626278913;8,06024634948437;8,42748956636165;8,91032675941347;0,385000047898692;0,816496580927726;-2,8527350756594;0,0245919561196979;7;0,330244480546246;0,386493171790642;237,986821705333
17329819;Lrrc33;224109;-0,770960633510179;4,99058822177212;-2,44692717669655;0,0151115097556043;0,0826102107886798;-3,45289401632678;-0,770960633510178;4,5074350113055;5,27839564481568;4,59541711202821;4,99912017930013;3,92776774258817;5,15133121559554;5,58679772362762;5,09705799522387;0,38588401441973;0,816496580927726;-2,58999172533413;0,0359452174287236;7;0,364568763946374;0,386493171790642;237,986821705333
