,SymbolsA,EntrezsA,AveExpr,B,A.PF14,A.PF19,A.PF23,A.PF39,A.PF46,B.PF24,B.PF25,B.PF28,B.PF34,B.PF42
205483_s_at,ISG15,9636,9.38143987377119,-5.42788233335824,7.68101097897305,10.6620817711912,8.81729462363394,7.25349129426332,8.16736853717263,9.50693043615758,9.21528110711299,10.385753486517,8.73045932107637,9.38092136455486
218368_s_at,TNFRSF12A,51330,9.11542374950137,-5.42887055657494,9.23706602874508,9.92984151306801,9.33438134598947,9.61715038086335,8.79451175674071,9.04113964755815,8.95101123711558,9.19056222288107,8.84750010949443,9.11560823502581
219717_at,DCAF16,54876,6.64079494433903,-5.43004978526869,6.789259677458,6.6867171120665,6.27612125741781,7.32067504871612,6.6867171120665,6.46618882422234,6.38868018854257,6.20487064870822,6.25684791240052,6.85689233048912
213475_s_at,ITGAL,3683,6.63809547400549,-5.43040069763538,6.5382769609921,6.47710847611383,6.30511752786835,6.48465103683635,6.34243509908989,6.69009803503198,6.56343939684182,6.61055910168428,6.40178543487355,7.48079505089202
204469_at,PTPRZ1,5803,4.96490676996081,-5.43057694169863,4.57801417530899,4.52471960503606,5.20774994293078,4.43692730763971,4.61019160136382,4.83038267337899,4.53639948420371,5.13505077760929,8.68974700685538,4.526174826573
202574_s_at,CSNK1G2,1455,7.72014280875063,-5.43103387867806,7.99846654345354,8.05530066589001,7.74816781027164,7.95700825922012,7.86295607755514,7.47748667980374,7.4695088070742,7.60289007866755,7.85064131391395,7.83708381990145
220525_s_at,AUP1,550,9.34712912218789,-5.43122151520659,9.23968513374657,9.2357137113304,9.25110154827088,9.2886338148454,9.20532256068011,8.96846774887841,9.68909567234359,9.67051580547232,9.68525887173299,9.69930786850066
204817_at,ESPL1,9700,8.25559383212378,-5.43126703957342,8.16455644215459,8.16455644215459,7.9203619751339,7.85229547610802,8.02546567864306,8.16455644215459,7.93828238712514,9.00744455885126,8.80730777053287,7.97712807688139
218375_at,NUDT9,53343,9.81362832298181,-5.43188738314285,10.6241716352388,9.64588497457422,10.1927366872211,10.2847696132514,9.54327361205046,9.37111824433713,9.72118881347449,10.1750665199395,10.0167279853308,9.07321517363047
201137_s_at,HLA-DPB1,3115,11.8907914226828,-5.43273663127023,11.4742504840956,11.9933965264971,11.2350618601726,12.2202892971998,11.0996340915142,12.7931985771284,12.4612303207325,12.0044446809459,10.6794062688953,12.8638125150876
210820_x_at,COQ7,10229,7.57882444768035,-5.43304249019401,7.59704784975305,7.81227690192844,7.92155471112495,7.42061994433918,7.5873504615306,7.41299442819937,7.37161576636138,7.26156040017017,7.4748905209803,7.25795530106214
218548_x_at,TEX264,51368,8.13059999029223,-5.43400523925849,8.57381214222953,7.68027272020374,8.2778953240598,9.76081584840683,7.57916211150445,7.95460053636775,7.90414114364676,7.99251288819282,7.96799427645047,7.57966734980808
209233_at,EMG1,10436,10.2539264586634,-5.43413091846516,9.68101879535555,10.0080263591011,10.3907680135453,10.2742818158526,9.51374450086911,10.1759412563272,9.57313734445499,11.0055195354101,10.5120920426209,10.6386719500334
203257_s_at,C11orf49,79096,7.82735882943728,-5.43529649149971,8.12980903794313,8.36749236005323,7.42775445313911,7.95672114091147,8.05850203764971,7.81817434815866,7.40947522964672,7.66110694481462,7.70581913013992,7.78378926464963
202020_s_at,LANCL1,10314,10.0051548351447,-5.43556051153816,9.68888091353475,9.11170691128074,10.1933951297287,9.73767355290012,9.99548552268696,9.92276383317695,10.2743177391128,9.86491299034685,10.4786827240841,9.94592080236999
204043_at,TCN2,6948,7.75203677336455,-5.43575986139594,7.52494286960566,7.95786475555689,7.48697721070887,8.0287030021289,7.44529996476976,8.1108733928966,7.78388561987539,8.08606770626302,7.85510801594545,8.04440363364938
209748_at,SPAST,6683,7.42751570284402,-5.43633695280292,7.14189016266074,6.81909958178559,7.74163187012168,7.25326314043452,7.32397872187099,7.39894214623199,7.31851720058753,8.04748559863125,7.39894214623199,7.76012650870201
205733_at,BLM,641,8.16687908387358,-5.4381027531696,7.59001444567872,8.1186748468081,8.66849294123369,7.59825434603775,7.96579305009953,8.02584663654661,8.40984343354384,8.97580576733906,8.28051265850893,8.15563293253816
202605_at,GUSB,2990,11.3205723648596,-5.43920354340384,12.1097531824518,10.7824309896695,11.445227368664,11.9083271496127,11.3492650891552,10.9647223375061,11.451788765992,11.1995550315296,11.2376049325451,10.7140577420857
212888_at,DICER1,23405,7.79499548525866,-5.44021433571872,7.3651848346263,6.22555536427539,7.94733556945895,7.51522105306167,7.90105653140122,8.09454372885681,7.89730076310351,8.09177771580398,7.07458603788833,8.37992228995405
217963_s_at,NGFRAP1,27018,12.0214771919043,-5.44102445968469,12.1727920802272,12.0335504223082,10.7014776770285,11.9556140112299,12.3399920423006,12.599077700465,12.1591294245329,12.1137344916806,12.9083939715363,12.2957483147911
214909_s_at,DDAH2,23564,8.25366623849764,-5.44145597117588,8.06696994413274,8.57371784610748,7.54032907322974,7.10072366478555,7.81294519427397,8.24837411995621,8.63670750100887,7.51259536790548,9.19109838436772,7.84225938935766
212426_s_at,YWHAQ,10971,12.0343000178311,-5.44154636048125,11.9528479868371,11.9660431079896,12.2843038007261,11.5268222648862,11.6451474159856,12.182890820852,12.1670579106615,12.2329463314075,12.3279926418315,12.0382541136502
52940_at,SIGIRR,59307,8.70631776119916,-5.44283892798243,8.60761360827359,9.57772456133739,8.51027285099119,8.77421249852692,8.50636700092913,8.28786966059545,8.03973723085038,8.74500399901659,8.26573484900749,8.65692759750069
203231_s_at,ATXN1,6310,6.68556652189666,-5.44292958246067,6.74575043138932,6.38288127294115,6.45594629775732,6.96601102591361,7.49681184708228,6.34022258831105,6.01459726708776,6.4563835535451,5.98731521854079,7.2003130760851
201506_at,TGFBI,7045,10.8794668006002,-5.44342137796413,11.1187061147583,11.1211352716257,10.2683297269198,10.7815360791532,11.1604276958365,12.1310426842314,11.4417258556296,10.7811090872432,11.1047812584969,11.3032331907404
213068_at,DPT,1805,9.09720749876997,-5.44437070859792,10.0517143436878,7.5277000835142,8.3563704554848,9.63321490598712,8.1444774350434,11.6285341603042,9.46916839097466,9.07499410116909,8.00534834744877,9.74928317654701
212992_at,AHNAK2,113146,7.38199204329882,-5.44530695973029,7.25051187354409,6.59694422429136,6.94976647029375,6.27445910635464,6.69835829759148,7.0080681524695,10.3730660397802,6.52245106289305,7.60841637959969,6.8242968223083
217895_at,PTCD3,55037,8.97703065400972,-5.44573291839965,8.54734181841673,9.00572168223398,9.14587565722426,8.66935342660226,8.98121797736977,8.38907538723264,8.84000865581511,9.95017341531427,9.41568693975379,9.70972917931782
205798_at,IL7R,3575,8.21494561291122,-5.44582685434636,7.66938160259479,7.7808225054433,7.56447823117479,8.92149643611925,7.93751541679683,9.27065977180735,7.90564321856387,8.83510258812143,7.40380214810622,9.44046829534518
206326_at,GRP,2922,7.15384901515763,-5.44655882332884,7.19734367693743,7.29394206620739,6.83574647087637,6.82926418200221,7.78465748308243,6.73242537376865,7.05256147238766,6.6637697297008,6.79803098838042,6.57082940348968
217819_at,GOLGA7,51125,10.5142826877159,-5.44793718220136,9.87556317201433,9.4129295868752,10.5863501495593,10.589524607757,10.6927484527946,10.6362073894546,10.6358989544743,10.3169430465507,10.8337703944469,10.6744047809501
212838_at,DNMBP,23268,8.39453853432396,-5.44818510927676,8.03830439755911,7.81720870931893,8.74510247005765,8.39924763664526,9.28924739024037,8.25235376977105,7.94136005345617,7.96122028858548,8.18612363695578,7.99753941383554
221606_s_at,HMGN5,79366,5.61170952349328,-5.45023741262899,6.34964838776536,5.34203430589328,6.87134939188075,5.50967390806282,5.88158989936615,5.25371174014331,5.00689427724424,6.3343981002431,5.07826625018664,5.36633650621518
205917_at,ZNF264,9422,8.40823625963665,-5.45208314265056,8.67719164668291,8.43331733911128,8.3832285945869,8.62316887968401,8.2639769817419,8.01740902494174,8.67240849235679,8.0063234532334,7.84352152702113,8.38645934085861
217266_at,RPL15,6138,7.56179615140104,-5.45213964101269,7.79687607923176,7.68562218980742,7.12620971154804,7.81558016593587,7.01334786343868,7.80093045212215,7.4836855417029,7.47664946769777,8.80848396926494,7.8193504611314
218048_at,COMMD3,23412,10.627725388551,-5.45264923977968,10.4888435208349,10.9755388465847,10.5645058732017,11.0147570649408,10.1373607123154,10.1769630236268,10.140030508876,10.6191745271379,10.1614687374252,10.3337255084351
202225_at,CRK,1398,9.32481331846598,-5.45493160758113,9.21761873992102,8.63175219429151,9.17528497520659,9.18083711294302,9.40285524711983,9.56085088187453,9.82866913557564,9.46217034230291,9.22883333640066,9.37071445810326
203963_at,CA12,771,10.2375432129203,-5.4555986418401,9.48457771435612,9.35329567131481,9.32269924137024,11.4472204029251,11.0794934177268,10.356026138482,9.44750341944438,9.42446232738191,8.98038045862585,9.04282864821974
205236_x_at,SOD3,6649,8.82871890428859,-5.45583149905327,9.77880779070462,8.72722928470476,8.41985178925074,9.19628712040765,9.48581364215632,9.02923521751821,8.72180797586975,8.51554509368809,8.9606984782998,8.60744258939772
201667_at,GJA1,2697,10.4189751597895,-5.45964740353201,9.99305811016435,10.136416245284,9.6295559177037,10.6124672181787,10.258480502418,11.6362829619674,9.87156298795365,12.0338097041512,10.4954875168497,9.61702790486824
208712_at,CCND1,595,9.69769732004122,-5.4606420342429,9.19663664686559,8.87319720889225,10.2184868475099,9.32952172821789,9.79644778725247,8.56024111576821,9.7689151930755,6.75176737744667,9.45373165389647,9.40884386277069
216438_s_at,TMSB4X,7114,11.7717090840101,-5.46087805442188,11.6142405934606,12.3118468873592,11.3759822196451,11.3894137625157,10.89808513196,12.2468064270612,11.8166426530657,11.9831059278707,11.3324267375497,12.0986186470769
218465_at,TMEM33,55161,9.44008600286697,-5.46193913285725,9.50177366106421,8.92179211948728,9.80148073617481,10.0142671108777,9.97297180422052,8.90388351172981,9.29529012023781,9.21770097849733,9.790728412346,9.27848896880338
217860_at,NDUFA10,4705,10.0521360337678,-5.46301076150827,9.84132998760113,9.91725003772269,10.444473469042,10.728193399949,10.0574394637431,9.81440702606995,9.97265059908978,9.33596636312296,10.573398842549,9.47041289815949
204276_at,TK2,7084,8.40021721741428,-5.46356644447026,8.70419615607879,8.33566997577663,8.09530164556908,9.64070371922592,8.41903803008908,8.8625558840872,8.13246749584829,8.09413781300086,7.7988673231252,8.19294228254696
214709_s_at,KTN1,3895,10.1896996621647,-5.46359838845054,10.9805563493088,9.58661403473846,10.9993298419782,10.5133793398747,9.51257152137776,9.47190692835629,9.93611881121445,10.0408619352951,9.81069190921606,10.1242767885485
203429_s_at,SUCO,51430,9.4107554765459,-5.46385054406406,9.91359997804172,9.51151688283755,9.11114215563507,9.01441282864708,9.51811804667025,8.46644540060508,9.32097196994611,9.81677796492787,8.95298808425844,8.57281658630683
213190_at,COG7,91949,7.14524965599336,-5.46395618190691,7.34171503643796,7.374358329692,7.2282338959963,7.65607664961719,6.87958756914332,6.74854201554675,7.14091910492605,6.81555833821248,7.32297671947234,6.8944729424011
204897_at,PTGER4,5734,8.52113871275383,-5.46528261995234,8.14917655458566,8.6011711381007,8.45248905126617,8.8351474227566,7.49279060801948,9.29131923901675,9.05734805288434,9.16765593741732,7.39364303545274,9.50242938504852
209444_at,RAP1GDS1,5910,9.44251308391528,-5.46529892971817,8.92862656854623,8.99542999352941,9.85437487410097,9.37465053723863,8.85950751280305,8.99333240659762,10.0205909557602,9.55785846249614,9.85341976366282,9.44157948999701
206140_at,LHX2,9355,5.84179144079657,-5.46673060583578,5.49775840845599,5.50994262197887,5.14831866680206,6.17142613137768,5.61313826065027,6.54408609843586,6.64558717775867,5.12851403045961,8.10307597560789,5.04227383162692
205420_at,PEX7,5191,7.10990362910352,-5.46791216910757,7.94894995562156,6.61764629659035,8.68785766224443,6.46758917213547,7.17466116399387,6.37316032424588,6.58372767462861,7.84866506825579,6.49484929714742,6.6904100562955
203458_at,SPR,6697,9.44533659270619,-5.46804999406976,9.26842879528995,9.09411417484496,10.1252451202814,9.53894179655335,9.87485439862051,8.81601735524851,10.0785921935512,9.29496650271602,8.71607332235111,8.89235469145782
219771_at,TBC1D8B,54885,6.70514356445708,-5.46847421222175,6.49064287040864,6.80213878013265,6.85010689726015,6.48871234500836,7.96976113557222,6.73722184777157,6.63063650123159,6.65026949872598,6.57856377745122,6.02576030993398
201471_s_at,SQSTM1,8878,10.5741134292343,-5.46975884721288,11.0601304641389,10.339155922994,10.8106387821793,11.4622754717668,10.2931697168432,10.4774967670099,10.886726320226,10.240031671914,10.0611302172666,10.3916682811196
218057_x_at,EMC8,10328,8.83372254037149,-5.46976647456395,8.62174101872852,8.49449112843448,8.86676972898292,9.03781151308163,8.72299784258168,8.52610007286465,8.55576235490095,9.31948556757505,9.92343061482093,9.28294332808353
209040_s_at,PSMB8,5696,10.335148989964,-5.47151814817488,9.3287719968677,9.90926759678855,10.8281282711773,9.77891471125043,9.39697575697407,10.4385214511388,10.7842523575603,10.57927561465,9.22330622866912,10.9097076691467
209916_at,DHTKD1,55526,8.72581182778986,-5.47289321774791,9.22488838521861,9.42073931092348,8.94752515974672,9.68005961734026,7.72876862495747,8.57523546035438,7.71869067495752,8.70159703041361,9.00218000360409,8.63459584680577
212631_at,STX7,8417,9.57710616458861,-5.47315571130966,9.50445292105588,8.80334662911007,10.0003847530775,8.93341550318083,9.56358930481182,9.6896847892227,10.2449764997613,10.299234729478,8.88161674084717,9.84437407042242
203041_s_at,LAMP2,3920,11.2685944692754,-5.4733880082348,11.3810061000426,10.6108901693286,11.9805257331516,11.9711630480991,11.9682199270888,11.1612221231224,11.4584868564316,11.2580751722695,9.34987955703589,11.5932844642978
218647_s_at,YRDC,79693,8.56094378214532,-5.47396062084238,8.04738385953721,8.28205201642713,8.59488781141577,8.60172925400178,8.54900515258983,8.86363555736187,8.24352076713127,8.70053465868496,8.85894587851575,9.0868674411318
222016_s_at,ZSCAN31,64288,7.12564742276383,-5.47400472044824,7.07722013234789,6.49457691565997,7.04097401391104,7.76158421897757,8.2017146658775,6.52915995529191,7.5114050922618,6.12119424431336,6.92050889668563,6.86388363870129
208909_at,UQCRFS1,7386,11.726372754108,-5.47414507782152,12.0502127887446,11.5894236506759,11.2226849065581,11.9589239958366,11.5717498204791,11.3463679070968,11.8003276944818,13.5447498899437,12.3261039386588,11.8185033218307
217362_x_at,HLA-DRB6,3128,9.41820433226697,-5.47424292942306,9.34797960052706,9.28342828743614,9.23247504421803,9.30846200348584,8.83649599348025,9.73416527874399,9.75187349860355,9.71228419551554,8.80109384727082,9.61283435509755
213478_at,KAZN,23254,9.13267571050205,-5.47483349798283,9.24898535628345,9.19278129666919,8.98730393392987,8.2705175452094,8.92431255096951,8.98730393392987,9.973525749904,10.9592390097014,8.44643642943304,9.29554861465635
218993_at,RNMTL1,55178,8.44968393204176,-5.47516029800575,8.29309186090176,8.58612126718303,8.24003186905181,8.50330942427194,8.12469902015442,8.2691715680698,8.81593074960338,9.1409617633611,8.52168376260983,8.58681250539282
204558_at,RAD54L,8438,7.65022852653174,-5.47617753081633,7.16773615040743,7.88221861510821,7.5522218633305,7.40733507524632,7.49952942791137,7.43652285957546,7.5522218633305,7.98762112134009,8.10306397471129,8.14268575768994
200751_s_at,HNRNPC,3183,8.64997970620258,-5.476189255267,8.49940071120847,8.12480894770729,9.23112814830968,8.6065303101205,7.79457382952565,8.52637262614057,8.72515170691845,8.87127291779091,9.43992479557822,8.63899904977872
221909_at,RNFT2,84900,7.09753871842886,-5.4780311446545,6.49105675334903,7.57471688931793,6.52554969754183,6.89375834325445,6.54287064745396,6.69843174305619,7.56019590624792,7.26062388598617,7.06344851386138,7.21291075718606
219155_at,PITPNC1,26207,9.15566360517117,-5.47883427584762,9.8836300487628,9.70849100356807,10.1449396247068,8.48972759194865,8.74529856626224,9.16125491932351,8.42364559330356,8.44430006751394,8.82907927253646,9.72219974316006
211071_s_at,MLLT11,10962,8.78254140688248,-5.47912152413781,8.65109908327146,9.25775093086931,8.24146768724639,8.31230153872624,8.65238166775176,9.52733086763281,8.68044075934253,8.43176788876637,9.0063405835257,9.28023111269309
212062_at,ATP9A,10079,9.67961331171022,-5.48011332302099,9.23432881434753,9.85333587877512,9.61197716296178,10.060651476504,9.59092465859848,8.7682710478492,10.377620679162,9.30046161030236,8.65938995602787,9.02805282991381
202776_at,DNTTIP2,30836,9.95402214033571,-5.48017001894275,9.84422322631969,9.95374803267077,10.4728827106637,9.59549319993222,9.11911995283217,10.0407102000657,9.5403230995216,10.3918247911386,10.2056904380327,10.8673241811615
202187_s_at,PPP2R5A,5525,9.65708613592413,-5.48082976140904,10.2245814225029,9.15042608535649,9.90960517221611,9.45446925385217,9.77861483455461,9.43761286625313,9.26928478890291,9.54505829091304,9.2931667008349,9.42259328261197
38918_at,SOX13,9580,7.04809418766483,-5.48172904059322,7.34427843806537,7.0008585215016,7.59692165709176,6.85886468649854,7.22763864183053,6.58705334149745,6.70406551191329,7.04023448208548,7.53834078693388,6.54533972733903
204404_at,SLC12A2,6558,9.75107868097852,-5.48249424592868,9.68166104145438,11.2063403712715,10.3356124001193,9.24984420448183,9.15346938641621,7.97625621674664,7.90564321856387,8.7237846367157,10.9369280786769,9.49943543790177
202078_at,COPS3,8533,9.5647144756454,-5.48262650571158,9.34351373235838,8.98038917636189,9.54424459934347,9.18507971937185,10.0276569060144,9.59754808563642,9.61574266053774,9.74684246690829,10.1125747051576,9.71011446069065
204570_at,COX7A1,1346,7.71064979200265,-5.48449421187851,7.78210349745207,7.67072075152575,7.17554089585054,7.68065126131638,7.18208006946681,8.47504000903945,7.32704848768116,7.48851815859052,9.07216898913974,7.4131792300906
221011_s_at,LBH,81606,8.39400418785283,-5.48496040264125,7.98407781311936,8.34837728741022,8.10009671449347,8.10279654439431,8.41425133322458,8.84209891208918,9.40271516494564,7.76542274214748,8.00311229666273,9.006159804725
202264_s_at,TOMM40,10452,8.50596557928462,-5.48498108169343,8.50067212269094,8.23735915429619,8.76421202644233,8.81061647652287,7.90492317597403,8.53551870390332,8.46687469272578,8.94364307825862,8.9512422581798,8.82452530571475
213449_at,POP1,10940,8.05642024590377,-5.48614657426631,7.98630938833219,8.11159429491829,8.38862849649591,7.50768323453165,7.80531873020603,7.98630938833219,7.99998179093714,10.031246429105,8.54664352513177,7.77813977038284
201105_at,LGALS1,3956,11.4899299162175,-5.4862605740888,11.773711873492,12.2035687447108,10.2551370863186,11.0400115976881,10.5325059768564,12.6828367498706,12.0271054868282,11.9192211505003,11.4766884845714,10.8009412908812
209654_at,ICE1,23379,8.97881234258008,-5.4865187935062,8.48746299941215,9.50473275735985,8.97711522021591,8.49587808810855,9.02802749190632,8.72860820773703,9.34600989259339,9.26542255820452,9.58038085945787,9.2605538292396
217757_at,A2M,2,11.2024513592734,-5.48777271996111,11.4598394759662,11.2512844183015,10.1597970210974,11.1260738714202,10.9098684991052,11.6184737094702,10.468231217492,11.6355552024417,11.5038940461808,11.8535121610093
210613_s_at,SYNGR1,9145,7.88368961477251,-5.48842052025503,8.66331038888229,8.12924982076534,8.69324026288995,7.92172996025909,7.93217971157912,7.62848065092321,8.21410860102145,7.97954848615036,8.3579952310941,7.38409103161378
218158_s_at,APPL1,26060,7.61971094182509,-5.48965458158612,7.67782564017924,6.67575441745978,7.38290846819583,7.59402258677655,7.06309242767226,7.97862220080693,7.81189564863461,7.95484188830006,6.6477599098894,8.12479607696746
219078_at,GPATCH2,55105,7.80241136580834,-5.49036714575619,7.76862431619817,7.65468911912001,8.02830349980732,8.9419626570696,7.88877123668673,7.34253382568917,7.4561224848326,8.0589752359241,8.05367008307875,7.39095970599278
221258_s_at,KIF18A,81930,5.57477998055668,-5.49068764344304,5.4373833947512,5.05201915033568,6.26378538832248,5.30242970793859,5.31676824263252,5.36774235650967,5.42896335438383,6.17055391064824,6.87607833054613,5.68924646525679
221898_at,PDPN,10630,7.75601841656376,-5.49125487935598,7.49879369816373,7.31353447853216,7.14180287943074,8.77718092422739,7.2395589008338,9.9443372680629,8.36533682093684,7.64867692953873,6.97008451494186,8.24102286689695
202348_s_at,TOR1A,1861,8.71224783662177,-5.49249925924688,8.37452369534967,8.5969377891547,8.95936831125145,8.33905406509526,8.68846262418741,8.72057422966833,8.95519960827739,9.21176804997698,8.74617790887634,8.87702154194853
212085_at,SLC25A6,293,11.4475094459517,-5.49361183454031,11.8370846694594,11.7610564606314,11.3142447642445,11.3095241266025,10.4110597242019,12.2983435981861,11.7792157787865,10.7037083390076,12.566934859834,11.6296999065583
209050_s_at,RALGDS,5900,7.79039243841295,-5.49499962786255,7.33184995250725,8.16942971438511,7.73473334406655,7.5413592414719,7.26607860530205,7.76203305247471,7.9646988370135,8.45224488632824,7.94065823504262,7.81288515079065
219709_x_at,FAM173A,65990,8.03120454351554,-5.49531596955453,8.31096897726754,8.63249287491838,8.15566401248195,8.20166141459884,7.51295754196891,7.44771658400053,7.66736711415259,7.87202161311545,7.55938019928084,8.47336686600669
218545_at,CCDC91,55297,7.62297883803834,-5.49606486596062,7.29192128766968,6.70712810447466,7.71302388319388,7.46093394484614,7.53861980451696,7.62300025316528,7.48225983204299,9.05519056725537,7.1466335371879,7.90223120959777
209242_at,PEG3,5178,8.03784007779065,-5.49639581171575,6.77379112062972,6.52928188955544,6.46618709728138,6.8418817015267,8.9850654579417,8.60226613391213,6.55322734927332,11.8074481672479,6.33697572993879,9.91941066735772
204677_at,CDH5,1003,6.41508684568777,-5.49732567650303,6.6955582097753,6.19017438247261,5.56589912860354,6.47438235335313,6.68161013486635,8.03449867298086,5.82066492205501,6.87424497385739,6.35490475852156,7.03646728372506
222273_at,PAPOLG,64895,6.59750204324438,-5.49828744426222,6.35337931641053,6.45260300647883,6.27683121956803,6.0747641632543,6.64809925791073,6.64652322737274,6.69329875714402,7.17253890269248,6.27120376087657,6.76513655516743
204799_at,ZBED4,9889,7.31498707085035,-5.50032521852487,7.50255930017342,6.88167926839738,7.62983592744386,6.96989061260723,7.19804722752338,7.06709435561296,7.16688536510875,8.68297367534738,7.93509409538417,7.35782195768714
208952_s_at,LARP4B,23185,8.7442647932,-5.50060538867676,8.61431183818538,8.44836940973832,8.79995910888615,8.66201832766954,8.41293030089529,8.47441615702153,8.90757384122097,9.38305198785063,8.43106657488485,9.60360802454394
218409_s_at,DNAJC1,64215,9.21953367436297,-5.50144434196855,9.3790236000657,9.56395422939522,8.867827177226,9.87956581374569,8.37074059875064,8.46583725953569,8.42189263684909,8.90664301743162,8.43676083630558,9.14693900986561
203390_s_at,KIF3C,3797,8.21549973540967,-5.50254946056646,8.1415032413423,8.22361913565727,7.71492183006898,7.86089046599581,8.33477824809535,8.46315311010981,8.29409353263735,8.50110301240141,8.43665899656478,8.00012804651142
209692_at,EYA2,2139,7.27539624844286,-5.50277868911836,6.96231861854265,7.33575493897709,6.4805056484866,6.12788283620703,7.6670848653125,6.98468186834836,7.8540306240103,8.09148536570491,7.86601504176503,6.55432329937345
221497_x_at,EGLN1,54583,6.629752949167,-5.50349868518169,6.72385928521807,5.81292978067411,7.36378753850646,6.56392811625754,6.58750318112283,6.60146557923386,7.21754348740606,6.95566035552435,6.94733356604768,7.03298387311199
219519_s_at,SIGLEC1,6614,7.83906626942995,-5.50379489791395,7.50868832301623,8.01295481165481,7.16914816487169,7.65041875866207,7.8765049468618,8.43274493025225,7.79557603703611,8.26856977409656,7.40758207549527,7.99998388513592
203087_s_at,KIF2A,3796,8.84213344358795,-5.50501347920624,8.95022911977494,8.85233637329182,8.88289681012063,8.1912371717646,7.91233675478722,8.66396704569866,8.5321985704662,9.4238759944218,8.43253056519247,9.88670791076222
203007_x_at,LYPLA1,10434,9.14141047559728,-5.50538120988171,8.91160571862967,8.74659610841951,9.34916496639307,9.49992650823526,10.7223428352138,8.28654312261465,8.48568435693371,9.44327658368105,8.8696384496895,9.19511578420747
212919_at,DCP2,167227,9.40229217863588,-5.50569789253456,9.02593228607869,8.80862205680929,8.91415248436848,9.77562645311166,8.89322203207676,9.68210404567347,9.3851447154655,9.33169153614302,9.06992702773438,10.0370628312981
212780_at,SOS1,6654,7.72408888530345,-5.50702035789394,7.52626669518667,7.22272503332247,8.04052137162024,7.83586417198412,7.60577262627782,7.88114135759835,7.82292196178011,8.12042005216641,7.60526234220837,8.40946603944376
206587_at,CCT6B,10693,7.50258875396643,-5.509094348067,7.40248431091967,7.1714294030647,8.27959862478118,7.62626868227625,7.78604282604416,7.39486108745744,7.41229291104199,7.41022044844403,7.12390117607877,7.34212049088074
209591_s_at,BMP7,655,6.97621611690906,-5.50928792033631,6.65570424542646,9.48998131662651,6.5612285602677,6.56725968967314,7.21535495554351,6.68066679881612,6.42871641784305,6.5346917119085,7.06088563055947,6.47866531497241
217772_s_at,MTCH2,23788,11.0396983167907,-5.50949947540338,11.3674145934972,10.8776656191643,11.6488487752991,11.2769505568522,11.2884656012407,11.3913482882763,10.5944376291719,11.2379927783021,11.2074946110683,10.1962580772485
222163_s_at,SPATA5L1,79029,8.3061348807747,-5.51002149421092,8.54478075010409,7.4129057473117,7.95754042086833,7.90503100331566,8.25764393471885,8.18854137971087,8.5908284785565,9.10843001968669,7.45435938489376,8.90681578838006
208980_s_at,UBC,7316,11.943201683355,-5.51075716215996,12.3621230151552,12.1183388599687,12.0990120199236,12.2606451335271,11.7785324869551,11.5829532841431,11.8331298443179,11.8465886607459,12.0829976869523,11.766137142835
200828_s_at,ZNF207,7756,9.77357831337699,-5.51077491117074,10.0203318911349,9.425035515468,9.73446289678953,9.54922546248013,9.33382276824054,9.85587181570148,9.51239736882694,10.0133372831496,10.4674302537084,9.84897752102138
205504_at,BTK,695,7.78740613663893,-5.5108912486747,7.49128350823793,7.65057925389751,7.33734651206899,8.14375654625221,7.60291783048664,8.00511251932381,7.72789503624904,7.84650454475089,7.68746081930156,8.52631395640805
207705_s_at,NINL,22981,7.95733914856969,-5.51140322812501,7.45580125535882,7.93049226278341,7.71538412525148,7.3257584292817,7.54840339073528,7.83339787336643,8.29189818399805,7.12977730524791,8.40924832240872,8.03761578464597
203879_at,PIK3CD,5293,8.4010217728244,-5.51167195380375,7.78054802896046,8.0117627468803,7.85529778948071,8.67428008972382,8.18649844811982,9.09125279628948,8.30413411896527,8.64655515924193,7.39397272085237,9.78286074410766
218087_s_at,SORBS1,10580,6.32438218757937,-5.51174381518069,6.28371634203386,5.82730200641764,5.59364988552968,5.97563224515968,5.92697334374658,7.1240711532037,6.08664100050196,6.01232389296968,7.24198276344495,5.97136920482482
218088_s_at,RRAGC,64121,9.91459674895693,-5.51187385243889,9.54412661600056,8.98326889798748,10.1679874775238,9.82546598452743,10.2152356362742,10.167521665385,10.136334340719,9.92723245316691,9.84682728070059,10.3857403150423
201312_s_at,SH3BGRL,6451,11.404122620711,-5.51237287341475,11.216023748885,11.6821966765799,11.6459010939495,10.7117054961716,11.7610777539344,11.4513284473859,11.3559446314101,10.7173795952681,10.3065486329708,11.0630429128659
208119_s_at,ZNF93,81931,7.55021487566661,-5.51264073693909,7.59037031775842,8.36328204559581,7.8632050290255,7.21896822193308,7.83051844093805,7.5233268009679,7.37307306979831,7.61937362041533,7.5758793589922,7.19066534226017
220731_s_at,NECAP2,55707,9.54473751899684,-5.51289018589801,9.2612411202469,9.60762411714227,9.23130969362846,9.76581668504084,9.33297887152467,9.89266221686256,9.72872671548079,9.80426126171634,9.20496728579311,10.0694974334622
209846_s_at,BTN3A2,11118,8.13642652068356,-5.51319012234477,7.65094502586793,6.97063852309949,8.33809832812163,8.13529004436707,7.69656514943921,8.87625307375169,7.79767997161759,8.84056748833591,7.02900612710428,9.31808558825862
